2017-09-02T19:50:12Z,25890816,226906112,55528448,62529536,2084917248,MRBTS-101056,testline,1073862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2509/?format=csv
2017-09-02T20:05:12Z,23273472,226918400,55602176,62611456,2080784384,MRBTS-101056,testline,1074762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2512/?format=csv
2017-09-02T20:20:12Z,23736320,226922496,55912448,62439424,2082545664,MRBTS-101056,testline,1075662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2516/?format=csv
2017-09-02T20:35:12Z,24248320,226930688,55834624,62476288,2083340288,MRBTS-101056,testline,1076562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2519/?format=csv
2017-09-02T20:50:12Z,24707072,226942976,55970816,62414848,2085662720,MRBTS-101056,testline,1077462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2522/?format=csv
2017-09-02T21:05:12Z,25153536,226951168,56139776,62513152,2085838848,MRBTS-101056,testline,1078362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2523/?format=csv
2017-09-02T21:20:12Z,25616384,226967552,56256512,63463424,2088783872,MRBTS-101056,testline,1079262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2526/?format=csv
2017-09-02T21:35:12Z,26132480,226971648,55971840,62881792,2087645184,MRBTS-101056,testline,1080162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2529/?format=csv
2017-09-02T21:50:12Z,23584768,226988032,55982080,62701568,2086699008,MRBTS-101056,testline,1081062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2532/?format=csv
2017-09-02T22:05:12Z,23977984,227000320,55940096,62816256,2085560320,MRBTS-101056,testline,1081962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2535/?format=csv
2017-09-02T22:20:12Z,24494080,227004416,56158208,62980096,2086645760,MRBTS-101056,testline,1082862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2539/?format=csv
2017-09-02T22:35:12Z,24961024,227012608,56090624,62803968,2087763968,MRBTS-101056,testline,1083762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2542/?format=csv
2017-09-02T22:50:12Z,25464832,227020800,56256512,62300160,2087321600,MRBTS-101056,testline,1084662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2546/?format=csv
2017-09-02T23:05:12Z,25866240,227028992,56370176,62218240,2088083456,MRBTS-101056,testline,1085562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2549/?format=csv
2017-09-02T23:20:12Z,23379968,226988032,56514560,62480384,2087763968,MRBTS-101056,testline,1086462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2552/?format=csv
2017-09-02T23:35:12Z,23830528,226996224,56585216,62312448,2086797312,MRBTS-101056,testline,1087362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2553/?format=csv
2017-09-02T23:50:12Z,24346624,227004416,56648704,62275584,2087493632,MRBTS-101056,testline,1088262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2556/?format=csv
2017-09-03T00:05:12Z,24748032,226435072,56912896,62132224,2087424000,MRBTS-101056,testline,1089162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2559/?format=csv
2017-09-03T00:20:12Z,25210880,226447360,56826880,62111744,2088173568,MRBTS-101056,testline,1090062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2564/?format=csv
2017-09-03T00:35:12Z,25706496,226455552,56491008,62324736,2090205184,MRBTS-101056,testline,1090962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2567/?format=csv
2017-09-03T00:50:12Z,23166976,226467840,56605696,61878272,2085933056,MRBTS-101056,testline,1091862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2569/?format=csv
2017-09-03T01:05:12Z,23617536,226480128,56792064,61730816,2084687872,MRBTS-101056,testline,1092762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2572/?format=csv
